Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
2151	:	1778571898.697	    39.558	0	17750	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_0.05_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_0.05_60.html --days_holding 60 --top_percentile 0.5 --bottom_percentile 0.05 --days_momentum 60
2152	:	1778571902.516	    39.371	0	17507	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_0.05_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_0.05_80.html --days_holding 60 --top_percentile 0.5 --bottom_percentile 0.05 --days_momentum 80
2153	:	1778571910.911	    39.504	0	17478	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_0.05_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_0.05_100.html --days_holding 60 --top_percentile 0.5 --bottom_percentile 0.05 --days_momentum 100
2154	:	1778571911.760	    38.921	0	16836	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_0.05_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_0.05_120.html --days_holding 60 --top_percentile 0.5 --bottom_percentile 0.05 --days_momentum 120
2155	:	1778571914.095	    38.545	0	16963	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_0.05_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_0.05_150.html --days_holding 60 --top_percentile 0.5 --bottom_percentile 0.05 --days_momentum 150
2156	:	1778571919.741	    38.761	0	16885	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_0.05_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_0.05_220.html --days_holding 60 --top_percentile 0.5 --bottom_percentile 0.05 --days_momentum 220
2158	:	1778571931.595	    32.894	0	13763	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_5.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 5
2157	:	1778571931.487	    33.006	0	13730	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_3.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 3
2159	:	1778571938.282	    33.003	0	13651	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_7.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 7
2160	:	1778571941.901	    33.904	0	13868	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_14.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 14
2162	:	1778571950.700	    34.080	0	14674	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_30.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 30
2161	:	1778571950.461	    34.651	0	14609	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_21.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 21
2163	:	1778571952.660	    35.473	0	14883	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_40.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 40
2164	:	1778571958.511	    35.381	0	15144	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_50.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 50
2166	:	1778571964.548	    36.025	0	14753	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_80.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 80
2165	:	1778571964.514	    36.064	0	14841	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_60.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 60
2167	:	1778571971.311	    33.686	0	13800	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_100.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 100
2168	:	1778571975.826	    31.858	0	13648	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_120.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 120
2169	:	1778571984.795	    34.744	0	13937	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_150.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 150
2170	:	1778571985.132	    34.475	0	13947	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.5_None_220.html --days_holding 60 --top_percentile 0.5 --bottom_percentile None --days_momentum 220
2171	:	1778571988.151	    42.638	0	18515	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_3.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 3
2172	:	1778571993.902	    43.210	0	19000	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_5.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 5
2173	:	1778572000.590	    42.539	0	18441	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_7.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 7
2174	:	1778572000.854	    42.704	0	18556	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_14.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 14
2175	:	1778572005.010	    42.253	0	18092	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_21.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 21
2176	:	1778572007.700	    41.036	0	18988	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_30.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 30
2178	:	1778572019.629	    41.455	0	18298	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_50.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 50
2177	:	1778572019.565	    41.588	0	18203	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_40.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 40
2179	:	1778572030.807	    39.596	0	17687	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_60.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 60
2180	:	1778572037.137	    40.645	0	18155	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_80.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 80
2181	:	1778572043.149	    39.200	0	17590	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_100.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 100
2182	:	1778572043.575	    39.032	0	17547	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_120.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 120
2183	:	1778572047.272	    38.786	0	17777	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_150.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 150
2184	:	1778572048.761	    39.044	0	17590	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.5_220.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 220
2186	:	1778572061.178	    35.384	0	16542	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_5.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 5
2185	:	1778572061.107	    36.875	0	16598	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_3.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 3
2187	:	1778572070.418	    36.940	0	16474	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_7.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 7
2188	:	1778572077.811	    37.524	0	16585	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_14.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 14
2189	:	1778572082.383	    38.750	0	17070	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_21.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 21
2190	:	1778572082.618	    39.634	0	17427	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_30.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 30
2191	:	1778572086.067	    39.611	0	17549	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_40.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 40
2192	:	1778572087.819	    40.457	0	17413	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_50.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 50
2193	:	1778572096.588	    39.172	0	18031	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_60.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 60
2194	:	1778572097.999	    38.442	0	17164	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_80.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 80
2195	:	1778572107.376	    38.388	0	17009	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_100.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 100
2196	:	1778572115.340	    38.914	0	17221	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_120.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 120
2197	:	1778572121.148	    42.526	0	18078	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_150.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 150
2198	:	1778572122.271	    41.873	0	17882	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.25_220.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 220
2199	:	1778572125.706	    42.129	0	17923	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_3.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 3
2200	:	1778572128.295	    41.681	0	17769	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_5.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 5
2202	:	1778572136.479	    40.373	0	17997	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_14.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 14
2201	:	1778572135.774	    41.357	0	18122	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_7.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 7
2203	:	1778572145.772	    37.560	0	16827	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_21.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 21
2204	:	1778572154.274	    38.000	0	16614	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_30.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 30
2206	:	1778572164.190	    39.687	0	17419	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_50.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 50
2205	:	1778572163.688	    40.358	0	18013	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_40.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 40
2207	:	1778572167.856	    40.281	0	17929	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_60.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 60
2208	:	1778572170.021	    40.392	0	18385	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_80.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 80
2209	:	1778572176.884	    40.037	0	18399	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_100.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 100
2210	:	1778572177.150	    40.164	0	18818	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_120.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 120
2211	:	1778572183.349	    38.133	0	17279	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_150.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 150
2212	:	1778572192.297	    38.139	0	16852	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.1_220.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 220
2213	:	1778572203.895	    38.239	0	16479	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_3.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 3
2214	:	1778572204.063	    38.730	0	17268	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_5.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 5
2215	:	1778572208.150	    40.615	0	17894	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_7.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 7
2216	:	1778572210.434	    40.917	0	18236	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_14.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 14
2218	:	1778572217.335	    40.335	0	18417	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_30.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 30
2217	:	1778572216.935	    41.702	0	18771	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_21.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 21
2219	:	1778572221.497	    39.055	0	18245	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_40.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 40
2220	:	1778572230.458	    38.891	0	17491	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_50.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 50
2221	:	1778572242.153	    37.901	0	16229	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_60.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 60
2222	:	1778572242.808	    38.444	0	16239	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_80.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 80
2223	:	1778572248.787	    38.911	0	16540	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_100.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 100
2224	:	1778572251.363	    39.022	0	17014	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_120.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 120
2227	:	1778572260.576	    33.828	0	14079	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_3.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 3
2225	:	1778572257.697	    40.494	0	17867	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_150.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 150
2226	:	1778572258.661	    40.068	0	17662	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_0.05_220.html --days_holding 60 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 220
2228	:	1778572269.373	    33.989	0	13749	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_5.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 5
2229	:	1778572280.082	    34.878	0	13286	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_7.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 7
2230	:	1778572281.268	    34.373	0	13686	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_14.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 14
2231	:	1778572287.716	    34.845	0	13672	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_21.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 21
2232	:	1778572290.401	    37.658	0	14880	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_30.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 30
